Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,has_name,has_description,desc_len,health_score,age_x_MaturitySize,Age_level,Has_photo,Has_video,photo_video_score,Is_free,Is_mixed_breed,Is_group,health_complete,health_unknown,Is_baby,Is_senior,rescuer_listings,AdoptionSpeed
0,3.0,136,0,0,1,6,0,1,0,2,2,2,0,1,10,2,0,1.0,1,1,22,1,0.0125,1,1,0,1.0,0,0,0,0,3,1,0,1,3
0,12.0,136,0,1,6,0,0,1,0,0,0,0,0,1,0,2,0,1.0,1,1,56,4,0.05,1,1,0,1.0,1,0,0,1,0,0,0,1,3
0,1.0,136,51,1,0,1,5,1,0,1,1,1,0,1,0,2,0,3.0,1,1,51,1,0.004166666666666667,1,1,0,3.0,1,1,0,0,0,1,0,1,2
0,3.0,136,107,1,1,0,0,1,0,0,0,1,0,1,0,2,0,9.0,1,1,116,3,0.0125,1,1,0,9.0,1,1,0,0,0,1,0,1,2
0,2.0,136,0,1,1,0,0,1,1,1,0,1,0,1,0,2,0,1.0,1,1,6,2,0.008333333333333333,1,1,0,1.0,1,0,0,0,0,1,0,1,1
1,2.0,100,0,1,5,0,0,1,0,1,1,1,0,1,0,2,0,1.0,1,1,25,1,0.008333333333333333,1,1,0,1.0,1,0,0,0,0,1,0,1,1
1,44.0,122,0,1,1,4,0,1,0,0,0,0,0,1,0,2,1,19.0,1,1,135,4,0.18333333333333335,2,1,1,21.0,1,0,0,1,0,0,0,1,0
0,12.0,136,51,0,0,1,3,1,1,2,2,2,0,1,0,12,0,2.0,1,1,264,1,0.05,1,1,0,2.0,1,1,0,0,3,0,0,1,2
0,1.0,136,107,1,0,6,0,1,0,1,0,1,0,2,0,12,0,26.0,1,1,174,2,0.004166666666666667,1,1,0,26.0,1,1,1,0,0,1,0,1,2
0,3.0,38,107,0,0,0,0,2,1,2,0,1,0,1,0,2,0,1.0,1,1,292,2,0.018750000000000003,1,1,0,1.0,1,1,0,0,1,1,0,1,1
1,3.0,129,0,1,0,5,0,0,1,1,1,1,0,1,0,12,0,5.0,1,1,46,1,0.00625,1,1,0,5.0,1,0,0,0,0,1,0,1,4
1,12.0,132,77,1,3,5,0,1,1,0,0,0,0,1,0,12,0,5.0,1,1,55,4,0.05,1,1,0,5.0,1,1,0,1,0,0,0,1,4
0,24.0,57,0,1,0,1,5,0,2,0,0,1,0,1,350,12,0,2.0,1,1,1,3,0.05,2,1,0,2.0,0,0,0,0,0,0,0,1,0
1,6.0,100,0,1,0,1,5,1,0,1,1,1,0,1,0,2,0,1.0,0,1,5,1,0.025,1,1,0,1.0,1,0,0,0,0,0,0,1,2
0,2.0,136,0,0,0,0,0,1,1,2,2,2,0,1,0,0,0,1.0,0,1,13,1,0.008333333333333333,1,1,0,1.0,1,0,0,0,3,1,0,1,4
1,19.0,100,78,1,0,6,0,1,0,0,0,0,0,1,0,2,0,2.0,1,1,6,4,0.07916666666666666,2,1,0,2.0,1,1,0,1,0,0,0,1,4
1,3.0,100,78,1,0,0,0,0,1,1,0,1,0,1,0,12,0,5.0,1,1,12,2,0.00625,1,1,0,5.0,1,1,0,0,0,1,0,1,4
1,1.0,100,0,2,0,1,5,0,0,1,1,1,0,5,0,2,0,5.0,0,1,25,1,0.0020833333333333333,1,1,0,5.0,1,0,1,0,0,1,0,1,3
1,17.0,100,0,0,3,0,0,1,0,0,0,1,0,1,0,12,0,5.0,1,1,174,3,0.07083333333333335,2,1,0,5.0,1,0,0,0,0,0,0,1,4
1,1.0,100,0,1,2,4,0,1,0,1,1,1,0,1,0,2,0,7.0,1,1,54,1,0.004166666666666667,1,1,0,7.0,1,0,0,0,0,1,0,1,2
0,1.0,136,0,1,0,0,0,0,0,1,1,1,0,1,0,2,0,1.0,1,1,21,1,0.0020833333333333333,1,1,0,1.0,1,0,0,0,0,1,0,1,2
0,2.0,65,107,0,0,2,0,1,1,0,0,1,0,1,0,2,0,6.0,1,1,29,3,0.008333333333333333,1,1,0,6.0,1,1,0,0,0,1,0,1,1
1,6.0,122,0,1,0,0,0,1,0,0,0,1,0,1,0,12,0,12.0,1,1,144,3,0.025,1,1,0,12.0,1,0,0,0,0,0,0,1,1
0,17.0,57,51,1,4,5,0,0,1,0,0,1,0,1,0,2,0,2.0,1,1,77,3,0.03541666666666667,1,1,0,2.0,1,1,0,0,0,0,0,1,1
1,3.0,99,0,0,0,5,0,1,1,1,1,1,0,1,0,12,0,2.0,0,1,32,1,0.0125,1,1,0,2.0,1,0,0,0,0,1,0,1,4
0,1.0,136,107,2,0,1,3,0,0,1,0,2,0,6,0,2,0,5.0,1,1,60,2,0.0020833333333333333,1,1,0,5.0,1,1,1,0,1,1,0,1,2
0,7.0,136,0,0,1,6,0,1,1,1,1,1,0,1,0,2,0,1.0,1,1,64,1,0.02916666666666667,1,1,0,1.0,1,0,0,0,0,0,0,1,3
0,24.0,136,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,4.0,1,1,46,4,0.1,2,1,0,4.0,1,0,0,1,0,0,0,1,2
0,3.0,136,0,1,0,1,0,1,0,1,0,1,0,1,90,2,0,1.0,1,1,15,2,0.0125,1,1,0,1.0,0,0,0,0,0,1,0,1,3
1,12.0,100,0,1,4,5,5,0,0,0,0,0,0,1,0,12,0,1.0,0,1,3,4,0.025,1,1,0,1.0,1,0,0,1,0,0,0,1,1
0,108.0,8,0,0,2,0,0,2,1,0,0,2,0,1,0,12,0,1.0,1,1,92,3,0.675,3,1,0,1.0,1,0,0,0,1,0,1,1,1
1,10.0,100,104,1,0,3,5,1,0,0,0,0,0,1,0,2,0,2.0,1,1,124,4,0.04166666666666667,1,1,0,2.0,1,1,0,1,0,0,0,1,3
1,3.0,115,0,0,3,6,0,1,0,0,0,1,0,1,0,12,0,5.0,1,1,93,3,0.0125,1,1,0,5.0,1,0,0,0,0,1,0,1,1
1,4.0,99,0,1,3,6,0,0,0,1,0,1,0,1,0,12,0,5.0,1,1,30,2,0.008333333333333333,1,1,0,5.0,1,0,0,0,0,0,0,1,4
0,1.0,136,107,2,1,4,0,1,0,1,1,1,0,4,0,2,0,4.0,1,1,60,1,0.004166666666666667,1,1,0,4.0,1,1,1,0,0,1,0,1,3
0,5.0,52,0,1,1,0,0,1,0,0,0,1,0,1,0,2,0,11.0,1,1,113,3,0.020833333333333336,1,1,0,11.0,1,0,0,0,0,0,0,1,4
0,18.0,16,0,1,1,6,0,0,0,0,0,1,0,1,0,12,0,1.0,1,1,15,3,0.037500000000000006,1,1,0,1.0,1,0,0,0,0,0,0,1,2
1,1.0,80,0,1,0,6,0,0,0,1,1,1,0,1,0,12,0,1.0,1,1,4,1,0.0020833333333333333,1,1,0,1.0,1,0,0,0,0,1,0,1,1
1,12.0,84,97,1,5,0,0,1,0,0,0,0,0,1,0,2,0,2.0,1,1,32,4,0.05,1,1,0,2.0,1,1,0,1,0,0,0,1,3
0,72.0,27,107,0,0,1,0,2,0,0,0,0,0,1,0,12,0,5.0,1,1,157,4,0.45,2,1,0,5.0,1,1,0,1,0,0,0,1,4
1,2.0,100,0,0,0,1,0,1,0,0,0,1,0,1,70,2,0,1.0,0,1,20,3,0.008333333333333333,1,1,0,1.0,0,0,0,0,0,1,0,1,2
1,2.0,99,0,1,6,0,0,1,1,1,1,1,0,1,0,2,0,1.0,0,1,85,1,0.008333333333333333,1,1,0,1.0,1,0,0,0,0,1,0,1,0
1,3.0,129,77,1,0,1,3,1,1,1,0,1,0,1,0,2,0,5.0,1,1,63,2,0.0125,1,1,0,5.0,1,1,0,0,0,1,0,1,2
0,3.0,136,0,1,1,3,0,1,0,0,0,0,0,1,0,2,0,4.0,1,1,102,4,0.0125,1,1,0,4.0,1,0,0,1,0,1,0,1,4
1,16.0,100,0,1,0,3,5,0,0,1,1,1,0,15,0,2,0,4.0,1,1,71,1,0.03333333333333333,2,1,0,4.0,1,0,1,0,0,0,0,1,3
0,3.0,136,0,1,1,2,0,1,1,0,0,1,0,1,50,2,0,2.0,1,1,17,3,0.0125,1,1,0,2.0,0,0,0,0,0,1,0,1,2
0,0.0,136,0,0,4,0,0,0,0,1,1,1,0,2,0,5,0,5.0,1,1,8,1,0.0,1,1,0,5.0,1,0,1,0,0,1,0,1,1
0,12.0,136,0,2,1,4,0,1,0,0,0,0,0,5,0,2,0,7.0,1,1,53,4,0.05,1,1,0,7.0,1,0,1,1,0,0,0,1,3
0,2.0,136,0,1,0,1,5,1,0,1,1,1,0,1,0,12,0,1.0,1,1,8,1,0.008333333333333333,1,1,0,1.0,1,0,0,0,0,1,0,1,0
0,2.0,136,107,2,0,1,5,0,1,0,0,2,0,2,0,2,0,5.0,1,1,80,3,0.004166666666666667,1,1,0,5.0,1,1,1,0,1,1,0,1,4
1,6.0,99,0,0,1,0,0,1,1,0,0,2,0,1,0,12,0,2.0,1,1,4,3,0.025,1,1,0,2.0,1,0,0,0,1,0,0,1,4
1,2.0,99,0,1,0,4,5,0,1,2,2,2,0,4,0,12,0,2.0,1,1,16,1,0.004166666666666667,1,1,0,2.0,1,0,1,0,3,1,0,1,4
1,14.0,100,0,0,0,6,0,2,0,1,1,1,0,1,0,12,0,2.0,1,1,10,1,0.08750000000000001,2,1,0,2.0,1,0,0,0,0,0,0,1,4
1,2.0,100,0,0,1,3,3,0,0,1,1,1,0,1,0,2,0,13.0,1,1,60,1,0.004166666666666667,1,1,0,13.0,1,0,0,0,0,1,0,1,1
1,2.0,100,0,1,3,6,0,0,0,1,1,1,0,1,0,2,0,3.0,0,1,133,1,0.004166666666666667,1,1,0,3.0,1,0,0,0,0,1,0,1,3
0,2.0,136,0,1,0,1,0,1,0,2,2,1,0,1,0,2,0,3.0,1,1,14,1,0.008333333333333333,1,1,0,3.0,1,0,0,0,2,1,0,1,3
0,3.0,136,107,0,1,6,0,1,0,0,0,1,0,1,0,12,0,2.0,1,1,9,3,0.0125,1,1,0,2.0,1,1,0,0,0,1,0,1,4
0,72.0,57,46,0,0,5,5,0,2,0,0,0,0,1,200,2,0,9.0,1,1,200,4,0.15000000000000002,2,1,0,9.0,0,1,0,1,0,0,0,1,2
1,2.0,100,0,0,0,0,0,1,0,0,0,1,0,1,0,2,0,3.0,1,1,10,3,0.008333333333333333,1,1,0,3.0,1,0,0,0,0,1,0,1,1
1,2.0,100,78,2,1,2,5,1,0,1,1,1,0,3,0,2,0,5.0,0,1,22,1,0.008333333333333333,1,1,0,5.0,1,1,1,0,0,1,0,1,3
0,3.0,136,0,0,0,1,0,1,1,0,0,1,0,1,0,2,0,3.0,1,1,35,3,0.0125,1,1,0,3.0,1,0,0,0,0,1,0,1,2
0,6.0,136,0,1,0,1,0,1,1,0,0,1,0,1,0,2,0,5.0,1,1,50,3,0.025,1,1,0,5.0,1,0,0,0,0,0,0,1,4
0,2.0,136,0,1,5,0,0,1,1,0,0,1,0,1,0,12,0,4.0,1,1,27,3,0.008333333333333333,1,1,0,4.0,1,0,0,0,0,1,0,1,4
0,7.0,136,107,1,1,0,0,1,1,1,1,0,0,1,0,2,0,1.0,1,1,56,2,0.02916666666666667,1,1,0,1.0,1,1,0,0,0,0,0,1,4
0,2.0,136,0,1,6,0,0,1,2,0,0,1,0,1,0,2,0,1.0,1,1,43,3,0.008333333333333333,1,1,0,1.0,1,0,0,0,0,1,0,1,1
0,3.0,136,107,0,4,5,0,1,1,1,1,1,0,1,0,2,0,1.0,1,1,28,1,0.0125,1,1,0,1.0,1,1,0,0,0,1,0,1,4
1,12.0,135,77,1,0,6,0,1,1,2,2,2,0,1,200,12,0,5.0,1,1,103,1,0.05,1,1,0,5.0,0,1,0,0,3,0,0,1,3
0,12.0,136,29,1,0,6,0,2,0,0,0,0,0,1,100,2,0,6.0,1,1,37,4,0.07500000000000001,1,1,0,6.0,0,1,0,1,0,0,0,1,4
0,2.0,136,0,1,0,1,0,1,0,0,0,1,0,1,0,2,0,2.0,1,1,12,3,0.008333333333333333,1,1,0,2.0,1,0,0,0,0,1,0,1,2
1,2.0,100,101,0,1,0,0,0,0,1,1,1,0,1,0,12,0,3.0,1,1,21,1,0.004166666666666667,1,1,0,3.0,1,1,0,0,0,1,0,1,2
0,3.0,136,122,1,0,5,5,2,0,0,0,0,0,1,0,2,0,1.0,1,1,10,4,0.018750000000000003,1,1,0,1.0,1,1,0,1,0,1,0,1,2
0,12.0,136,50,2,0,1,3,1,1,0,0,2,0,3,0,12,0,2.0,1,1,289,3,0.05,1,1,0,2.0,1,1,1,0,1,0,0,1,4
1,5.0,99,101,1,4,6,0,1,1,1,0,1,0,1,0,2,0,5.0,1,1,17,2,0.020833333333333336,1,1,0,5.0,1,1,0,0,0,0,0,1,1
0,1.0,136,0,0,0,0,0,1,0,1,0,1,0,1,0,12,0,5.0,1,1,66,2,0.004166666666666667,1,1,0,5.0,1,0,0,0,0,1,0,1,2
1,3.0,129,76,0,2,0,0,1,1,1,0,1,0,1,100,12,0,5.0,1,1,95,2,0.0125,1,1,0,5.0,0,1,0,0,0,1,0,1,3
0,12.0,136,0,1,6,0,0,1,0,0,0,0,0,1,0,5,0,28.0,1,1,183,4,0.05,1,1,0,28.0,1,0,0,1,0,0,0,1,4
1,2.0,99,77,0,3,0,0,0,1,1,0,1,0,1,0,2,0,5.0,1,1,26,2,0.004166666666666667,1,1,0,5.0,1,1,0,0,0,1,0,1,0
1,1.0,99,76,0,2,6,0,1,1,1,1,1,0,1,50,2,0,7.0,1,1,137,1,0.004166666666666667,1,1,0,7.0,0,1,0,0,0,1,0,1,1
0,17.0,142,0,1,6,0,0,0,0,0,0,1,0,1,0,2,0,2.0,1,1,5,3,0.03541666666666667,1,1,0,2.0,1,0,0,0,0,0,0,1,3
0,24.0,136,0,1,0,1,0,1,0,0,0,0,0,1,0,12,0,8.0,1,1,18,4,0.1,2,1,0,8.0,1,0,0,1,0,0,0,1,4
0,24.0,136,0,1,6,0,0,1,0,0,0,0,0,1,0,2,0,15.0,1,1,52,4,0.1,2,1,0,15.0,1,0,0,1,0,0,0,1,4
1,2.0,91,0,2,0,3,5,1,1,1,1,1,0,2,0,2,0,5.0,1,1,21,1,0.008333333333333333,1,1,0,5.0,1,0,1,0,0,1,0,1,1
1,1.0,100,0,2,0,2,4,0,0,1,1,1,0,4,0,12,0,1.0,0,1,3,1,0.0020833333333333333,1,1,0,1.0,1,0,1,0,0,1,0,1,2
1,1.0,100,0,1,5,6,0,1,0,0,0,1,0,3,0,2,0,1.0,1,1,32,3,0.004166666666666667,1,1,0,1.0,1,0,1,0,0,1,0,1,2
0,36.0,57,0,1,1,4,0,0,1,0,0,0,0,1,0,2,0,1.0,1,1,51,4,0.07500000000000001,2,1,0,1.0,1,0,0,1,0,0,0,1,1
0,36.0,136,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1.0,1,1,92,4,0.15000000000000002,2,1,0,1.0,1,0,0,1,0,0,0,1,4
1,12.0,99,0,1,0,1,1,1,1,2,2,2,0,1,75,2,0,2.0,1,1,44,1,0.05,1,1,0,2.0,0,0,0,0,3,0,0,1,4
0,1.0,136,107,1,1,6,0,1,0,1,2,1,0,1,0,2,0,1.0,1,1,4,1,0.004166666666666667,1,1,0,1.0,1,1,0,0,1,1,0,1,1
1,2.0,100,0,0,2,4,0,1,0,1,1,1,0,1,0,2,0,2.0,1,1,50,1,0.008333333333333333,1,1,0,2.0,1,0,0,0,0,1,0,1,3
1,12.0,114,0,1,3,6,0,1,1,0,2,1,0,1,0,12,0,3.0,1,1,26,2,0.05,1,1,0,3.0,1,0,0,0,1,0,0,1,1
1,4.0,100,0,0,0,6,0,0,0,0,0,0,0,1,0,2,0,7.0,0,1,65,4,0.008333333333333333,1,1,0,7.0,1,0,0,1,0,0,0,1,3
0,3.0,136,123,1,0,1,0,2,0,0,0,0,0,1,300,2,0,3.0,1,1,79,4,0.018750000000000003,1,1,0,3.0,0,1,0,1,0,1,0,1,3
0,3.0,136,0,0,1,0,0,1,0,0,0,0,0,1,0,2,0,11.0,1,1,34,4,0.0125,1,1,0,11.0,1,0,0,1,0,1,0,1,3
1,1.0,100,0,0,6,0,0,1,0,1,0,1,0,2,0,2,0,10.0,1,1,178,2,0.004166666666666667,1,1,0,10.0,1,0,1,0,0,1,0,1,1
0,31.0,51,0,0,1,6,0,1,0,0,0,1,0,1,350,2,0,1.0,1,1,67,3,0.12916666666666668,2,1,0,1.0,0,0,0,0,0,0,0,1,3
0,96.0,8,0,0,2,0,0,1,1,0,0,1,0,1,0,2,0,2.0,1,1,17,3,0.4,3,1,0,2.0,1,0,0,0,0,0,1,1,2
1,72.0,100,0,0,0,6,0,1,0,0,0,0,0,1,0,2,0,10.0,1,1,329,4,0.30000000000000004,2,1,0,10.0,1,0,0,1,0,0,0,1,4
0,6.0,136,107,1,4,6,0,1,0,0,0,0,0,2,0,5,0,3.0,1,1,61,4,0.025,1,1,0,3.0,1,1,1,1,0,0,0,1,4
0,2.0,136,0,1,0,6,0,1,0,1,0,1,0,1,0,2,0,6.0,1,1,58,2,0.008333333333333333,1,1,0,6.0,1,0,0,0,0,1,0,1,2
0,12.0,136,0,0,1,6,0,1,0,0,0,1,0,1,0,2,0,3.0,1,1,37,3,0.05,1,1,0,3.0,1,0,0,0,0,0,0,1,4
1,10.0,129,0,0,3,6,0,1,0,0,0,0,0,1,0,5,0,6.0,1,1,85,4,0.04166666666666667,1,1,0,6.0,1,0,0,1,0,0,0,1,4
0,12.0,136,0,0,2,4,0,1,1,2,1,1,0,1,0,4,0,2.0,1,1,111,1,0.05,1,1,0,2.0,1,0,0,0,1,0,0,1,2
0,11.0,136,0,0,1,6,0,1,1,0,0,0,0,1,0,2,0,1.0,1,1,34,4,0.04583333333333334,1,1,0,1.0,1,0,0,1,0,0,0,1,4
0,1.0,136,0,1,6,0,0,0,0,1,1,1,0,1,0,5,2,5.0,1,1,61,1,0.0020833333333333333,1,1,1,9.0,1,0,0,0,0,1,0,1,2
0,36.0,136,0,0,0,1,5,0,1,0,0,1,0,1,0,12,0,1.0,1,1,12,3,0.07500000000000001,2,1,0,1.0,1,0,0,0,0,0,0,1,1
0,11.0,136,0,0,0,1,5,1,0,0,2,1,0,1,0,2,0,4.0,1,1,41,2,0.04583333333333334,1,1,0,4.0,1,0,0,0,1,0,0,1,2
1,3.0,100,0,0,2,4,0,1,0,1,0,1,0,2,0,12,0,3.0,1,1,53,2,0.0125,1,1,0,3.0,1,0,1,0,0,1,0,1,1
0,12.0,136,0,1,2,4,0,1,0,0,0,0,0,1,0,2,0,1.0,1,1,30,4,0.05,1,1,0,1.0,1,0,0,1,0,0,0,1,4
1,0.0,99,0,0,1,2,0,0,1,2,2,2,1,1,0,12,0,1.0,1,1,56,0,0.0,1,1,0,1.0,1,0,0,0,3,1,0,1,4
0,1.0,136,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,4.0,1,1,214,1,0.004166666666666667,1,1,0,4.0,1,0,0,0,0,1,0,1,1
1,7.0,99,0,0,1,6,0,2,1,1,2,1,0,1,0,2,0,5.0,1,1,124,1,0.043750000000000004,1,1,0,5.0,1,0,0,0,1,0,0,1,2
1,3.0,100,0,1,5,6,0,0,0,1,1,1,0,1,0,2,0,2.0,1,1,11,1,0.00625,1,1,0,2.0,1,0,0,0,0,1,0,1,1
0,60.0,136,0,0,1,2,0,1,0,0,0,1,0,1,0,2,0,1.0,1,1,10,3,0.25,2,1,0,1.0,1,0,0,0,0,0,0,1,1
0,2.0,136,0,0,0,0,0,1,0,1,0,1,0,1,0,12,0,1.0,1,1,22,2,0.008333333333333333,1,1,0,1.0,1,0,0,0,0,1,0,1,1
0,1.0,136,0,1,1,0,0,1,0,1,1,1,0,1,0,5,0,3.0,1,1,57,1,0.004166666666666667,1,1,0,3.0,1,0,0,0,0,1,0,1,1
1,3.0,100,0,0,1,6,0,0,1,1,0,1,0,1,0,2,0,3.0,1,1,45,2,0.00625,1,1,0,3.0,1,0,0,0,0,1,0,1,3
1,60.0,129,0,0,0,1,3,3,1,0,0,0,0,3,0,12,0,4.0,1,1,40,4,0.5,2,1,0,4.0,1,0,1,1,0,0,0,1,4
1,14.0,99,101,2,2,3,3,0,1,1,1,1,0,3,0,2,0,3.0,1,1,91,1,0.02916666666666667,2,1,0,3.0,1,1,1,0,0,0,0,1,4
0,2.0,136,0,1,6,0,0,1,0,1,1,1,0,1,20,3,0,1.0,1,1,25,1,0.008333333333333333,1,1,0,1.0,0,0,0,0,0,1,0,1,2
0,12.0,50,14,0,1,6,0,1,1,0,0,0,0,1,0,2,0,10.0,1,1,77,4,0.05,1,1,0,10.0,1,1,0,1,0,0,0,1,3
0,4.0,21,107,0,2,3,5,1,0,0,0,1,0,1,0,2,0,7.0,1,1,168,3,0.016666666666666666,1,1,0,7.0,1,1,0,0,0,1,0,1,2
1,8.0,99,0,1,0,1,5,1,1,1,1,1,0,5,0,2,0,4.0,1,1,4,1,0.03333333333333333,1,1,0,4.0,1,0,1,0,0,0,0,1,2
1,1.0,98,0,1,0,1,5,1,2,1,1,1,0,1,0,2,0,4.0,1,1,30,1,0.004166666666666667,1,1,0,4.0,1,0,0,0,0,1,0,1,0
1,2.0,99,0,2,2,6,0,0,1,1,0,1,0,2,70,2,0,5.0,1,1,122,2,0.004166666666666667,1,1,0,5.0,0,0,1,0,0,1,0,1,1
0,3.0,136,0,0,1,0,0,1,0,0,0,1,0,1,0,12,0,4.0,1,1,50,3,0.0125,1,1,0,4.0,1,0,0,0,0,1,0,1,2
0,2.0,136,0,0,0,1,0,2,0,2,2,1,0,1,0,2,0,3.0,1,1,15,1,0.0125,1,1,0,3.0,1,0,0,0,2,1,0,1,2
0,3.0,136,0,1,3,0,0,1,0,0,0,0,0,1,0,2,0,5.0,1,1,27,4,0.0125,1,1,0,5.0,1,0,0,1,0,1,0,1,4
0,12.0,57,0,0,1,4,0,0,1,2,2,2,0,1,0,2,0,2.0,1,1,9,1,0.025,1,1,0,2.0,1,0,0,0,3,0,0,1,1
0,24.0,21,107,1,1,6,0,1,1,0,0,0,0,2,0,2,0,1.0,1,1,176,4,0.1,2,1,0,1.0,1,1,1,1,0,0,0,1,2
0,5.0,136,0,1,6,0,0,1,0,1,1,1,0,1,20,3,0,1.0,1,1,25,1,0.020833333333333336,1,1,0,1.0,0,0,0,0,0,0,0,1,4
1,6.0,100,0,2,2,3,5,2,0,0,0,2,0,2,0,12,0,5.0,0,1,33,3,0.037500000000000006,1,1,0,5.0,1,0,1,0,1,0,0,1,4
1,3.0,132,78,1,0,3,5,0,0,1,1,1,0,1,0,12,0,2.0,1,1,52,1,0.00625,1,1,0,2.0,1,1,0,0,0,1,0,1,3
1,9.0,100,0,1,3,6,0,0,0,0,0,0,0,1,0,7,0,3.0,1,1,18,4,0.018750000000000003,1,1,0,3.0,1,0,0,1,0,0,0,1,4
1,1.0,100,0,2,0,1,5,0,0,1,1,1,0,4,0,12,0,10.0,1,1,2,1,0.0020833333333333333,1,1,0,10.0,1,0,1,0,0,1,0,1,2
0,6.0,136,0,0,1,6,0,2,0,0,0,0,0,1,0,3,0,4.0,1,1,136,4,0.037500000000000006,1,1,0,4.0,1,0,0,1,0,0,0,1,2
0,2.0,136,0,1,2,0,0,1,0,1,0,1,0,1,0,12,0,1.0,1,1,22,2,0.008333333333333333,1,1,0,1.0,1,0,0,0,0,1,0,1,2
1,7.0,100,0,1,5,0,0,0,0,0,0,2,0,1,0,12,0,1.0,1,1,7,3,0.014583333333333335,1,1,0,1.0,1,0,0,0,1,0,0,1,4
1,24.0,99,0,1,4,6,0,1,1,0,2,0,0,1,0,12,0,4.0,1,1,70,3,0.1,2,1,0,4.0,1,0,0,0,1,0,0,1,1
1,3.0,100,92,0,0,0,0,2,0,1,0,1,0,1,0,2,0,1.0,1,1,49,2,0.018750000000000003,1,1,0,1.0,1,1,0,0,0,1,0,1,1
0,9.0,136,0,0,5,0,0,1,0,2,0,1,0,1,0,2,0,4.0,1,1,42,2,0.037500000000000006,1,1,0,4.0,1,0,0,0,1,0,0,1,2
1,3.0,86,0,1,5,0,0,0,0,1,0,1,0,1,0,12,0,2.0,1,1,4,2,0.00625,1,1,0,2.0,1,0,0,0,0,1,0,1,4
0,2.0,136,0,0,0,1,0,1,0,1,0,1,0,1,0,2,0,1.0,1,1,85,2,0.008333333333333333,1,1,0,1.0,1,0,0,0,0,1,0,1,2
1,13.0,100,85,0,5,0,0,2,0,2,2,1,0,1,0,12,0,3.0,1,1,80,1,0.08125,2,1,0,3.0,1,1,0,0,2,0,0,1,4
0,3.0,136,0,1,1,4,0,1,1,1,1,1,0,1,0,2,2,3.0,1,1,74,1,0.0125,1,1,1,7.0,1,0,0,0,0,1,0,1,4
1,5.0,117,63,1,0,3,5,1,0,1,1,1,0,1,0,12,0,5.0,1,1,17,1,0.020833333333333336,1,1,0,5.0,1,1,0,0,0,0,0,1,2
0,2.0,136,107,0,0,1,5,1,1,0,0,1,0,1,0,2,0,5.0,1,1,2,3,0.008333333333333333,1,1,0,5.0,1,1,0,0,0,1,0,1,1
0,24.0,136,107,1,1,0,0,2,0,0,0,2,0,1,0,2,0,1.0,1,1,53,3,0.15000000000000002,2,1,0,1.0,1,1,0,0,1,0,0,1,4
0,1.0,28,107,1,4,6,0,0,0,1,1,1,0,1,20,3,0,1.0,1,1,37,1,0.0020833333333333333,1,1,0,1.0,0,1,0,0,0,1,0,1,3
0,2.0,136,0,2,3,4,0,1,0,1,1,1,0,4,0,3,0,4.0,1,1,52,1,0.008333333333333333,1,1,0,4.0,1,0,1,0,0,1,0,1,2
1,7.0,100,0,0,0,0,0,0,0,0,0,0,0,1,10,3,0,1.0,1,1,123,4,0.014583333333333335,1,1,0,1.0,0,0,0,1,0,0,0,1,4
0,3.0,136,107,0,4,0,0,1,0,0,0,0,0,1,0,2,0,2.0,1,1,46,4,0.0125,1,1,0,2.0,1,1,0,1,0,1,0,1,1
0,29.0,57,37,0,0,1,4,0,1,0,0,1,0,1,0,7,0,1.0,1,1,36,3,0.06041666666666667,2,1,0,1.0,1,1,0,0,0,0,0,1,4
0,4.0,136,0,1,0,1,5,1,1,1,1,1,0,1,0,2,0,4.0,1,1,46,1,0.016666666666666666,1,1,0,4.0,1,0,0,0,0,1,0,1,1
0,6.0,136,14,1,1,0,0,1,0,1,1,1,0,1,100,8,0,1.0,1,1,68,1,0.025,1,1,0,1.0,0,1,0,0,0,0,0,1,4
0,3.0,136,0,1,0,1,0,1,0,1,1,1,0,1,0,12,0,1.0,1,1,9,1,0.0125,1,1,0,1.0,1,0,0,0,0,1,0,1,4
1,2.0,98,77,1,0,2,5,1,2,1,0,1,0,1,50,2,0,5.0,1,1,109,2,0.008333333333333333,1,1,0,5.0,0,1,0,0,0,1,0,1,0
0,8.0,136,0,0,2,4,0,1,0,0,0,0,0,1,110,2,0,4.0,1,1,59,4,0.03333333333333333,1,1,0,4.0,0,0,0,1,0,0,0,1,3
0,4.0,136,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,2.0,1,1,82,4,0.016666666666666666,1,1,0,2.0,1,0,0,1,0,1,0,1,3
1,24.0,115,0,0,0,5,5,1,0,0,0,2,1,1,0,12,0,3.0,1,1,107,2,0.1,2,1,0,3.0,1,0,0,0,1,0,0,1,4
1,9.0,100,0,2,0,0,0,1,0,1,0,1,0,2,10,12,0,5.0,1,1,132,2,0.037500000000000006,1,1,0,5.0,0,0,1,0,0,0,0,1,1
0,2.0,136,0,0,0,1,3,2,0,0,0,1,0,3,0,2,0,4.0,1,1,55,3,0.0125,1,1,0,4.0,1,0,1,0,0,1,0,1,4
